Date,Vegetable,Price
10/07/2023,Onion,23
10/07/2023,Ladies Finger,42
10/07/2023,Ivy Gourd,24
10/07/2023,Bitter Gourd,35
10/07/2023,French Beans,69
10/07/2023,Tomato,104
10/07/2023,Capsicum,40
10/07/2023,Lemon,62
10/07/2023,Snake Gourd,31
10/07/2023,Green Chilli,52
10/07/2023,Coriander Leaves,10
10/07/2023,Spinach,12
10/07/2023,Banana,10
10/08/2022,Ivy Gourd,28
10/08/2022,Coriander Leaves,11
10/08/2022,Tomato,16
10/08/2022,Lemon,53
10/08/2022,Onion,24
10/08/2022,Capsicum,32
10/08/2022,Ladies Finger,34
10/08/2022,Bitter Gourd,36
10/08/2022,Mango Raw,69
10/08/2022,French Beans,67
10/08/2022,Snake Gourd,28
10/08/2022,Spinach,10
10/08/2022,Potato,32
10/08/2022,Green Chilli,38
10/08/2022,Banana,12
10/08/2022,Amla,60
10/08/2023,French Beans,62
10/08/2023,Lemon,48
10/08/2023,Ivy Gourd,23
10/08/2023,Potato,29
10/08/2023,Snake Gourd,34
10/08/2023,Bitter Gourd,29
10/08/2023,Onion,32
10/08/2023,Coriander Leaves,8
10/08/2023,Spinach,12
10/08/2023,Green Chilli,89
10/08/2023,Ladies Finger,39
10/08/2023,Capsicum,43
10/08/2023,Mango Raw,30
10/08/2023,Banana,10
10/08/2023,Amla,70
10/08/2023,Tomato,70
10/09/2022,French Beans,60
10/09/2022,Onion,24
10/09/2022,Mango Raw,100
10/09/2022,Potato,30
10/09/2022,Lemon,51
10/09/2022,Tomato,36
10/09/2022,Ladies Finger,18
10/09/2022,Banana,10
10/09/2022,Ivy Gourd,22
10/09/2022,Green Chilli,38
10/09/2022,Capsicum,40
10/09/2022,Amla,50
10/09/2022,Spinach,15
10/09/2022,Snake Gourd,29
10/09/2022,Bitter Gourd,31
10/09/2022,Coriander Leaves,12
10/10/2022,Tomato,32
10/10/2022,Bitter Gourd,34
10/10/2022,Onion,23
10/10/2022,Amla,50
10/10/2022,Coriander Leaves,11
10/10/2022,Capsicum,43
10/10/2022,French Beans,59
10/10/2022,Mango Raw,102
10/10/2022,Green Chilli,37
10/10/2022,Snake Gourd,36
10/10/2022,Ivy Gourd,23
10/10/2022,Spinach,11
10/10/2022,Potato,35
10/10/2022,Lemon,61
10/10/2022,Banana,9
10/10/2022,Ladies Finger,21
10/11/2022,Mango Raw,89
10/11/2022,Green Chilli,36
10/11/2022,Capsicum,44
10/11/2022,Onion,42
10/11/2022,Snake Gourd,35
10/11/2022,Coriander Leaves,8
10/11/2022,Tomato,20
10/11/2022,Amla,50
10/11/2022,Ivy Gourd,24
10/11/2022,Ladies Finger,21
10/11/2022,Lemon,62
10/11/2022,Banana,12
10/11/2022,Spinach,12
10/11/2022,Potato,37
10/11/2022,French Beans,58
10/11/2022,Bitter Gourd,32
10/12/2022,Banana,9
10/12/2022,Ivy Gourd,27
10/12/2022,French Beans,22
10/12/2022,Onion,27
10/12/2022,Amla,60
10/12/2022,Bitter Gourd,29
10/12/2022,Mango Raw,102
10/12/2022,Capsicum,44
10/12/2022,Spinach,15
10/12/2022,Lemon,55
10/12/2022,Snake Gourd,28
10/12/2022,Tomato,20
10/12/2022,Ladies Finger,31
10/12/2022,Coriander Leaves,9
10/12/2022,Potato,30
10/12/2022,Green Chilli,35
11/01/2022,Mango Raw,75
11/01/2022,Green Chilli,84
11/01/2022,Tomato,36
11/01/2022,Onion,35
11/01/2022,Potato,23
11/01/2022,Ladies Finger,56
11/01/2022,Bitter Gourd,57
11/01/2022,Ivy Gourd,29
11/01/2022,Capsicum,42
11/01/2022,Banana,4
11/01/2022,Amla,80
11/01/2022,French Beans,31
11/01/2022,Lemon,40
11/01/2022,Snake Gourd,37
11/01/2022,Coriander Leaves,8
11/01/2022,Spinach,15
11/01/2023,Snake Gourd,27
11/01/2023,Coriander Leaves,7
11/01/2023,Green Chilli,38
11/01/2023,Capsicum,40
11/01/2023,Spinach,12
11/01/2023,Amla,50
11/01/2023,Ivy Gourd,27
11/01/2023,Ladies Finger,30
11/01/2023,Bitter Gourd,28
11/01/2023,Mango Raw,86
11/01/2023,French Beans,35
11/01/2023,Onion,24
11/01/2023,Tomato,20
11/01/2023,Potato,31
11/01/2023,Lemon,59
11/01/2023,Banana,7
11/02/2022,Mango Raw,70
11/02/2022,French Beans,33
11/02/2022,Ladies Finger,60
11/02/2022,Tomato,15
11/02/2022,Lemon,36
11/02/2022,Onion,33
11/02/2022,Banana,4
11/02/2022,Ivy Gourd,33
11/02/2022,Bitter Gourd,34
11/02/2022,Coriander Leaves,10
11/02/2022,Spinach,13
11/02/2022,Potato,23
11/02/2022,Green Chilli,58
11/02/2022,Amla,50
11/02/2022,Snake Gourd,32
11/02/2022,Capsicum,40
11/02/2023,Amla,50
11/02/2023,Snake Gourd,30
11/02/2023,Spinach,17
11/02/2023,Mango Raw,84
11/02/2023,Bitter Gourd,29
11/02/2023,Onion,25
11/02/2023,Ladies Finger,48
11/02/2023,Tomato,23
11/02/2023,Potato,36
11/02/2023,Coriander Leaves,7
11/02/2023,Lemon,56
11/02/2023,Ivy Gourd,24
11/02/2023,French Beans,37
11/02/2023,Green Chilli,37
11/02/2023,Capsicum,46
11/02/2023,Banana,11
11/03/2022,Green Chilli,42
11/03/2022,Coriander Leaves,12
11/03/2022,Ivy Gourd,30
11/03/2022,Capsicum,35
11/03/2022,Potato,21
11/03/2022,Mango Raw,76
11/03/2022,Spinach,14
11/03/2022,Ladies Finger,26
11/03/2022,Onion,38
11/03/2022,Amla,60
11/03/2022,Lemon,35
11/03/2022,Bitter Gourd,26
11/03/2022,French Beans,29
11/03/2022,Tomato,21
11/03/2022,Snake Gourd,16
11/03/2022,Banana,6
11/03/2023,Green Chilli,45
11/03/2023,Amla,50
11/03/2023,Capsicum,43
11/03/2023,Spinach,16
11/03/2023,Coriander Leaves,7
11/03/2023,Snake Gourd,28
11/03/2023,Mango Raw,100
11/03/2023,Ivy Gourd,27
11/03/2023,Banana,10
11/03/2023,Lemon,51
11/03/2023,French Beans,38
11/03/2023,Bitter Gourd,32
11/03/2023,Potato,27
11/03/2023,Onion,17
11/03/2023,Ladies Finger,45
11/03/2023,Tomato,24
11/04/2022,Snake Gourd,22
11/04/2022,Coriander Leaves,7
11/04/2022,Amla,50
11/04/2022,Tomato,16
11/04/2022,Bitter Gourd,29
11/04/2022,Potato,22
11/04/2022,Lemon,35
11/04/2022,Onion,22
11/04/2022,Spinach,13
11/04/2022,Green Chilli,41
11/04/2022,Ladies Finger,18
11/04/2022,French Beans,26
11/04/2022,Capsicum,31
11/04/2022,Banana,8
11/04/2022,Mango Raw,58
11/04/2022,Ivy Gourd,30
11/04/2023,Lemon,55
11/04/2023,Coriander Leaves,6
11/04/2023,Bitter Gourd,34
11/04/2023,Onion,18
11/04/2023,Potato,23
11/04/2023,Tomato,19
11/04/2023,Spinach,11
11/04/2023,Ivy Gourd,24
11/04/2023,Green Chilli,45
11/04/2023,Banana,9
11/04/2023,Ladies Finger,39
11/04/2023,Capsicum,49
11/04/2023,Amla,70
11/04/2023,Mango Raw,29
11/04/2023,Snake Gourd,24
11/04/2023,French Beans,46
11/05/2022,Green Chilli,35
11/05/2022,Ivy Gourd,28
11/05/2022,Mango Raw,22
11/05/2022,French Beans,37
11/05/2022,Lemon,136
11/05/2022,Potato,28
11/05/2022,Tomato,49
11/05/2022,Banana,7
11/05/2022,Snake Gourd,22
11/05/2022,Capsicum,35
11/05/2022,Onion,20
11/05/2022,Spinach,13
11/05/2022,Ladies Finger,22
11/05/2022,Bitter Gourd,28
11/05/2022,Amla,50
11/05/2022,Coriander Leaves,7
11/05/2023,Lemon,53
11/05/2023,Potato,27
11/05/2023,French Beans,50
11/05/2023,Onion,18
11/05/2023,Bitter Gourd,33
11/05/2023,Ivy Gourd,26
11/05/2023,Ladies Finger,38
11/05/2023,Green Chilli,44
11/05/2023,Spinach,11
11/05/2023,Amla,50
11/05/2023,Capsicum,49
11/05/2023,Coriander Leaves,7
11/05/2023,Tomato,19
11/05/2023,Mango Raw,33
11/05/2023,Banana,7
11/05/2023,Snake Gourd,27
11/06/2022,Snake Gourd,24
11/06/2022,French Beans,63
11/06/2022,Amla,60
11/06/2022,Ivy Gourd,25
11/06/2022,Bitter Gourd,35
11/06/2022,Coriander Leaves,8
11/06/2022,Banana,9
11/06/2022,Lemon,54
11/06/2022,Mango Raw,24
11/06/2022,Onion,18
11/06/2022,Spinach,12
11/06/2022,Ladies Finger,36
11/06/2022,Green Chilli,36
11/06/2022,Tomato,57
11/06/2022,Capsicum,36
11/06/2022,Potato,35
11/06/2023,Snake Gourd,24
11/06/2023,Bitter Gourd,27
11/06/2023,Mango Raw,22
11/06/2023,Spinach,16
11/06/2023,Ivy Gourd,24
11/06/2023,Ladies Finger,37
11/06/2023,Green Chilli,39
11/06/2023,Capsicum,41
11/06/2023,French Beans,83
11/06/2023,Potato,29
11/06/2023,Tomato,33
11/06/2023,Lemon,59
11/06/2023,Amla,60
11/06/2023,Coriander Leaves,8
11/06/2023,Onion,23
11/06/2023,Banana,11
11/07/2022,Coriander Leaves,9
11/07/2022,Ivy Gourd,25
11/07/2022,Lemon,60
11/07/2022,Tomato,16
11/07/2022,Ladies Finger,31
11/07/2022,Capsicum,33
11/07/2022,Spinach,10
11/07/2022,Bitter Gourd,37
11/07/2022,Amla,50
11/07/2022,Onion,23
11/07/2022,Snake Gourd,25
11/07/2022,Potato,23
11/07/2022,Banana,7
11/07/2022,French Beans,57
11/07/2022,Green Chilli,32
11/07/2022,Mango Raw,38
11/07/2023,Snake Gourd,36
11/07/2023,Ivy Gourd,25
11/07/2023,Mango Raw,25
11/07/2023,Banana,9
11/07/2023,Tomato,128
11/07/2023,Potato,27
11/07/2023,Spinach,10
11/07/2023,Bitter Gourd,29
11/07/2023,French Beans,71
11/07/2023,Lemon,58
11/07/2023,Coriander Leaves,8
11/07/2023,Ladies Finger,42
11/07/2023,Green Chilli,51
11/07/2023,Capsicum,41
11/07/2023,Onion,24
11/07/2023,Amla,90
11/08/2022,Amla,60
11/08/2022,Mango Raw,69
11/08/2022,Spinach,10
11/08/2022,French Beans,67
11/08/2022,Lemon,53
11/08/2022,Capsicum,32
11/08/2022,Potato,32
11/08/2022,Banana,12
11/08/2022,Ladies Finger,34
11/08/2022,Snake Gourd,28
11/08/2022,Tomato,16
11/08/2022,Green Chilli,38
11/08/2022,Coriander Leaves,11
11/08/2022,Bitter Gourd,36
11/08/2022,Ivy Gourd,28
11/08/2022,Onion,24
11/08/2023,French Beans,68
11/08/2023,Mango Raw,30
11/08/2023,Green Chilli,99
11/08/2023,Lemon,53
11/08/2023,Tomato,73
11/08/2023,Spinach,10
11/08/2023,Capsicum,49
11/08/2023,Ladies Finger,45
11/08/2023,Snake Gourd,32
11/08/2023,Onion,32
11/08/2023,Banana,8
11/08/2023,Coriander Leaves,11
11/08/2023,Ivy Gourd,28
11/08/2023,Bitter Gourd,30
11/08/2023,Potato,29
11/08/2023,Amla,80
11/09/2022,Bitter Gourd,30
11/09/2022,Banana,10
11/09/2022,Onion,24
11/09/2022,Snake Gourd,29
11/09/2022,Tomato,45
11/09/2022,Capsicum,38
11/09/2022,Coriander Leaves,7
11/09/2022,Green Chilli,35
11/09/2022,Ivy Gourd,26
11/09/2022,Amla,50
11/09/2022,Potato,31
11/09/2022,Mango Raw,107
11/09/2022,Lemon,62
11/09/2022,French Beans,55
11/09/2022,Ladies Finger,20
11/09/2022,Spinach,10
11/10/2022,Onion,23
11/10/2022,Capsicum,43
11/10/2022,Banana,9
11/10/2022,Ivy Gourd,23
11/10/2022,Green Chilli,37
11/10/2022,Mango Raw,102
11/10/2022,Snake Gourd,36
11/10/2022,Potato,35
11/10/2022,Amla,50
11/10/2022,Ladies Finger,21
11/10/2022,Tomato,32
11/10/2022,Coriander Leaves,11
11/10/2022,French Beans,59
11/10/2022,Bitter Gourd,34
11/10/2022,Spinach,11
11/10/2022,Lemon,61
11/11/2022,Ivy Gourd,24
11/11/2022,Spinach,12
11/11/2022,Potato,37
11/11/2022,Onion,42
11/11/2022,Tomato,20
11/11/2022,Capsicum,44
11/11/2022,Amla,50
11/11/2022,Snake Gourd,35
11/11/2022,Lemon,62
11/11/2022,French Beans,58
11/11/2022,Bitter Gourd,32
11/11/2022,Mango Raw,89
11/11/2022,Coriander Leaves,8
11/11/2022,Green Chilli,36
11/11/2022,Banana,12
11/11/2022,Ladies Finger,21
11/12/2022,Green Chilli,35
11/12/2022,Amla,60
11/12/2022,Coriander Leaves,9
11/12/2022,French Beans,22
11/12/2022,Bitter Gourd,29
11/12/2022,Lemon,55
11/12/2022,Banana,9
11/12/2022,Tomato,20
11/12/2022,Ladies Finger,31
11/12/2022,Snake Gourd,28
11/12/2022,Mango Raw,102
11/12/2022,Potato,30
11/12/2022,Ivy Gourd,27
11/12/2022,Capsicum,44
11/12/2022,Onion,27
11/12/2022,Spinach,15
12/01/2022,Coriander Leaves,8
12/01/2022,Amla,80
12/01/2022,Onion,35
12/01/2022,Banana,4
12/01/2022,Bitter Gourd,57
12/01/2022,Ivy Gourd,29
12/01/2022,Mango Raw,75
12/01/2022,Ladies Finger,56
12/01/2022,Snake Gourd,37
12/01/2022,Tomato,36
12/01/2022,French Beans,31
12/01/2022,Potato,23
12/01/2022,Lemon,40
12/01/2022,Green Chilli,84
12/01/2022,Capsicum,42
12/01/2022,Spinach,15
12/01/2023,Lemon,59
12/01/2023,Snake Gourd,27
12/01/2023,Spinach,12
12/01/2023,Amla,50
12/01/2023,Potato,31
12/01/2023,Green Chilli,38
12/01/2023,French Beans,35
12/01/2023,Banana,7
12/01/2023,Mango Raw,86
12/01/2023,Tomato,20
12/01/2023,Capsicum,40
12/01/2023,Onion,26
12/01/2023,Coriander Leaves,7
12/01/2023,Ladies Finger,30
12/01/2023,Ivy Gourd,27
12/01/2023,Bitter Gourd,28
12/02/2022,Amla,50
12/02/2022,Potato,23
12/02/2022,Snake Gourd,31
12/02/2022,Bitter Gourd,35
12/02/2022,Ladies Finger,56
12/02/2022,Spinach,15
12/02/2022,French Beans,34
12/02/2022,Banana,4
12/02/2022,Green Chilli,55
12/02/2022,Coriander Leaves,11
12/02/2022,Lemon,37
12/02/2022,Capsicum,41
12/02/2022,Mango Raw,81
12/02/2022,Ivy Gourd,34
12/02/2022,Tomato,18
12/02/2022,Onion,38
12/02/2023,Onion,25
12/02/2023,Ivy Gourd,24
12/02/2023,Coriander Leaves,7
12/02/2023,Ladies Finger,48
12/02/2023,Bitter Gourd,29
12/02/2023,Banana,11
12/02/2023,Spinach,17
12/02/2023,Tomato,23
12/02/2023,Amla,50
12/02/2023,French Beans,37
12/02/2023,Green Chilli,37
12/02/2023,Capsicum,46
12/02/2023,Lemon,56
12/02/2023,Mango Raw,84
12/02/2023,Snake Gourd,30
12/02/2023,Potato,36
12/03/2022,Ivy Gourd,30
12/03/2022,Snake Gourd,16
12/03/2022,Coriander Leaves,12
12/03/2022,Ladies Finger,26
12/03/2022,Onion,38
12/03/2022,Capsicum,35
12/03/2022,Mango Raw,76
12/03/2022,Spinach,14
12/03/2022,French Beans,29
12/03/2022,Green Chilli,42
12/03/2022,Potato,21
12/03/2022,Bitter Gourd,26
12/03/2022,Lemon,35
12/03/2022,Banana,6
12/03/2022,Tomato,21
12/03/2022,Amla,60
12/03/2023,Mango Raw,100
12/03/2023,Banana,10
12/03/2023,Amla,50
12/03/2023,Ladies Finger,45
12/03/2023,Snake Gourd,28
12/03/2023,Capsicum,43
12/03/2023,Coriander Leaves,7
12/03/2023,Potato,27
12/03/2023,Lemon,51
12/03/2023,Green Chilli,45
12/03/2023,Bitter Gourd,32
12/03/2023,French Beans,38
12/03/2023,Ivy Gourd,27
12/03/2023,Spinach,16
12/03/2023,Tomato,24
12/03/2023,Onion,19
12/04/2022,Capsicum,31
12/04/2022,French Beans,26
12/04/2022,Ivy Gourd,30
12/04/2022,Potato,22
12/04/2022,Tomato,16
12/04/2022,Ladies Finger,18
12/04/2022,Onion,22
12/04/2022,Green Chilli,41
12/04/2022,Mango Raw,58
12/04/2022,Bitter Gourd,29
12/04/2022,Coriander Leaves,7
12/04/2022,Banana,8
12/04/2022,Amla,50
12/04/2022,Lemon,35
12/04/2022,Snake Gourd,22
12/04/2022,Spinach,13
12/04/2023,Ladies Finger,39
12/04/2023,Capsicum,49
12/04/2023,Bitter Gourd,34
12/04/2023,Potato,23
12/04/2023,Green Chilli,45
12/04/2023,Spinach,11
12/04/2023,French Beans,46
12/04/2023,Coriander Leaves,6
12/04/2023,Mango Raw,29
12/04/2023,Ivy Gourd,24
12/04/2023,Amla,70
12/04/2023,Snake Gourd,24
12/04/2023,Banana,9
12/04/2023,Onion,19
12/04/2023,Tomato,19
12/04/2023,Lemon,55
12/05/2022,French Beans,37
12/05/2022,Lemon,136
12/05/2022,Capsicum,35
12/05/2022,Amla,50
12/05/2022,Potato,28
12/05/2022,Ladies Finger,22
12/05/2022,Green Chilli,35
12/05/2022,Tomato,49
12/05/2022,Mango Raw,22
12/05/2022,Snake Gourd,22
12/05/2022,Banana,7
12/05/2022,Onion,20
12/05/2022,Spinach,13
12/05/2022,Bitter Gourd,28
12/05/2022,Coriander Leaves,7
12/05/2022,Ivy Gourd,28
12/05/2023,Tomato,19
12/05/2023,Lemon,53
12/05/2023,Onion,20
12/05/2023,Spinach,11
12/05/2023,Mango Raw,33
12/05/2023,Snake Gourd,27
12/05/2023,Ivy Gourd,26
12/05/2023,French Beans,50
12/05/2023,Bitter Gourd,33
12/05/2023,Ladies Finger,38
12/05/2023,Coriander Leaves,7
12/05/2023,Capsicum,49
12/05/2023,Amla,50
12/05/2023,Potato,27
12/05/2023,Banana,7
12/05/2023,Green Chilli,44
12/06/2022,Spinach,12
12/06/2022,Amla,60
12/06/2022,Coriander Leaves,8
12/06/2022,Banana,9
12/06/2022,Tomato,57
12/06/2022,Ladies Finger,36
12/06/2022,Onion,18
12/06/2022,French Beans,63
12/06/2022,Potato,35
12/06/2022,Lemon,54
12/06/2022,Capsicum,36
12/06/2022,Ivy Gourd,25
12/06/2022,Snake Gourd,24
12/06/2022,Green Chilli,36
12/06/2022,Bitter Gourd,35
12/06/2022,Mango Raw,24
12/06/2023,Capsicum,41
12/06/2023,Lemon,59
12/06/2023,French Beans,83
12/06/2023,Coriander Leaves,8
12/06/2023,Snake Gourd,24
12/06/2023,Amla,60
12/06/2023,Banana,11
12/06/2023,Bitter Gourd,27
12/06/2023,Spinach,16
12/06/2023,Ivy Gourd,24
12/06/2023,Ladies Finger,37
12/06/2023,Potato,29
12/06/2023,Green Chilli,39
12/06/2023,Mango Raw,22
12/06/2023,Tomato,33
12/06/2023,Onion,23
12/07/2022,Onion,21
12/07/2022,Potato,25
12/07/2022,Snake Gourd,25
12/07/2022,Ladies Finger,32
12/07/2022,Capsicum,31
12/07/2022,Ivy Gourd,25
12/07/2022,Bitter Gourd,30
12/07/2022,Spinach,11
12/07/2022,Mango Raw,40
12/07/2022,Amla,50
12/07/2022,Lemon,54
12/07/2022,Banana,8
12/07/2022,Coriander Leaves,11
12/07/2022,Green Chilli,27
12/07/2022,French Beans,60
12/07/2022,Tomato,20
12/07/2023,Potato,27
12/07/2023,Coriander Leaves,8
12/07/2023,Snake Gourd,36
12/07/2023,French Beans,71
12/07/2023,Lemon,58
12/07/2023,Bitter Gourd,29
12/07/2023,Green Chilli,51
12/07/2023,Spinach,10
12/07/2023,Onion,23
12/07/2023,Amla,90
12/07/2023,Tomato,128
12/07/2023,Ivy Gourd,25
12/07/2023,Capsicum,41
12/07/2023,Mango Raw,25
12/07/2023,Banana,9
12/07/2023,Ladies Finger,42
12/08/2022,Lemon,53
12/08/2022,Spinach,10
12/08/2022,Mango Raw,69
12/08/2022,Snake Gourd,28
12/08/2022,Green Chilli,38
12/08/2022,Bitter Gourd,36
12/08/2022,Amla,60
12/08/2022,Capsicum,32
12/08/2022,Potato,32
12/08/2022,Ivy Gourd,28
12/08/2022,Tomato,16
12/08/2022,French Beans,67
12/08/2022,Ladies Finger,34
12/08/2022,Coriander Leaves,11
12/08/2022,Onion,24
12/08/2022,Banana,12
12/08/2023,Mango Raw,30
12/08/2023,Onion,24
12/08/2023,Lemon,53
12/08/2023,Banana,8
12/08/2023,Coriander Leaves,11
12/08/2023,Spinach,10
12/08/2023,Potato,29
12/08/2023,French Beans,68
12/08/2023,Snake Gourd,32
12/08/2023,Green Chilli,99
12/08/2023,Ivy Gourd,28
12/08/2023,Bitter Gourd,30
12/08/2023,Ladies Finger,45
12/08/2023,Amla,80
12/08/2023,Capsicum,49
12/08/2023,Tomato,73
12/09/2022,Onion,24
12/09/2022,Snake Gourd,29
12/09/2022,Tomato,45
12/09/2022,Ladies Finger,20
12/09/2022,Potato,31
12/09/2022,Spinach,10
12/09/2022,Bitter Gourd,30
12/09/2022,Amla,50
12/09/2022,Banana,10
12/09/2022,Ivy Gourd,26
12/09/2022,Capsicum,38
12/09/2022,Lemon,62
12/09/2022,Coriander Leaves,7
12/09/2022,Green Chilli,35
12/09/2022,Mango Raw,107
12/09/2022,French Beans,55
12/10/2022,Tomato,38
12/10/2022,Onion,22
12/10/2022,Coriander Leaves,8
12/10/2022,Bitter Gourd,34
12/10/2022,Banana,12
12/10/2022,Spinach,15
12/10/2022,Snake Gourd,32
12/10/2022,Green Chilli,38
12/10/2022,Capsicum,44
12/10/2022,Potato,33
12/10/2022,Lemon,52
12/10/2022,French Beans,70
12/10/2022,Ladies Finger,20
12/10/2022,Ivy Gourd,22
12/10/2022,Amla,50
12/10/2022,Mango Raw,90
12/11/2022,Ladies Finger,22
12/11/2022,Green Chilli,36
12/11/2022,Coriander Leaves,9
12/11/2022,Mango Raw,88
12/11/2022,Lemon,62
12/11/2022,Banana,9
12/11/2022,Capsicum,38
12/11/2022,Onion,38
12/11/2022,Tomato,22
12/11/2022,Amla,50
12/11/2022,Snake Gourd,30
12/11/2022,French Beans,64
12/11/2022,Potato,36
12/11/2022,Bitter Gourd,30
12/11/2022,Spinach,12
12/11/2022,Ivy Gourd,24
12/12/2022,Snake Gourd,28
12/12/2022,Bitter Gourd,29
12/12/2022,Lemon,55
12/12/2022,French Beans,22
12/12/2022,Amla,60
12/12/2022,Potato,30
12/12/2022,Spinach,15
12/12/2022,Green Chilli,35
12/12/2022,Ivy Gourd,27
12/12/2022,Coriander Leaves,9
12/12/2022,Capsicum,44
12/12/2022,Mango Raw,102
12/12/2022,Banana,9
12/12/2022,Tomato,20
12/12/2022,Onion,27
12/12/2022,Ladies Finger,31
13/01/2022,Snake Gourd,37
13/01/2022,Lemon,40
13/01/2022,Ladies Finger,56
13/01/2022,Potato,23
13/01/2022,Tomato,36
13/01/2022,Banana,4
13/01/2022,Spinach,15
13/01/2022,Green Chilli,84
13/01/2022,Capsicum,42
13/01/2022,Coriander Leaves,8
13/01/2022,Onion,35
13/01/2022,French Beans,31
13/01/2022,Amla,80
13/01/2022,Ivy Gourd,29
13/01/2022,Bitter Gourd,57
13/01/2022,Mango Raw,75
13/01/2023,Banana,7
13/01/2023,Lemon,59
13/01/2023,Ladies Finger,30
13/01/2023,Snake Gourd,27
13/01/2023,Coriander Leaves,7
13/01/2023,Capsicum,40
13/01/2023,Amla,50
13/01/2023,Bitter Gourd,28
13/01/2023,Green Chilli,38
13/01/2023,Potato,31
13/01/2023,Onion,26
13/01/2023,Spinach,12
13/01/2023,Mango Raw,86
13/01/2023,Ivy Gourd,27
13/01/2023,Tomato,20
13/01/2023,French Beans,35
13/02/2022,Mango Raw,81
13/02/2022,Bitter Gourd,35
13/02/2022,Onion,38
13/02/2022,Snake Gourd,31
13/02/2022,Ladies Finger,56
13/02/2022,Tomato,18
13/02/2022,French Beans,34
13/02/2022,Coriander Leaves,11
13/02/2022,Ivy Gourd,34
13/02/2022,Green Chilli,55
13/02/2022,Amla,50
13/02/2022,Capsicum,41
13/02/2022,Spinach,15
13/02/2022,Potato,23
13/02/2022,Lemon,37
13/02/2022,Banana,4
13/02/2023,Coriander Leaves,6
13/02/2023,Capsicum,40
13/02/2023,French Beans,35
13/02/2023,Onion,25
13/02/2023,Potato,33
13/02/2023,Green Chilli,36
13/02/2023,Ivy Gourd,24
13/02/2023,Ladies Finger,43
13/02/2023,Lemon,46
13/02/2023,Banana,12
13/02/2023,Mango Raw,109
13/02/2023,Snake Gourd,32
13/02/2023,Bitter Gourd,27
13/02/2023,Tomato,21
13/02/2023,Amla,50
13/02/2023,Spinach,10
13/03/2022,Coriander Leaves,12
13/03/2022,Potato,21
13/03/2022,Ivy Gourd,30
13/03/2022,French Beans,29
13/03/2022,Bitter Gourd,26
13/03/2022,Snake Gourd,16
13/03/2022,Capsicum,35
13/03/2022,Lemon,35
13/03/2022,Ladies Finger,26
13/03/2022,Green Chilli,42
13/03/2022,Onion,38
13/03/2022,Banana,6
13/03/2022,Spinach,14
13/03/2022,Tomato,21
13/03/2022,Amla,60
13/03/2022,Mango Raw,76
13/03/2023,Bitter Gourd,32
13/03/2023,French Beans,38
13/03/2023,Ivy Gourd,27
13/03/2023,Amla,50
13/03/2023,Potato,27
13/03/2023,Green Chilli,45
13/03/2023,Coriander Leaves,7
13/03/2023,Ladies Finger,45
13/03/2023,Snake Gourd,28
13/03/2023,Tomato,24
13/03/2023,Onion,19
13/03/2023,Spinach,16
13/03/2023,Mango Raw,100
13/03/2023,Capsicum,43
13/03/2023,Banana,10
13/03/2023,Lemon,51
13/04/2022,Potato,21
13/04/2022,Amla,50
13/04/2022,Coriander Leaves,11
13/04/2022,Lemon,37
13/04/2022,Spinach,14
13/04/2022,Snake Gourd,18
13/04/2022,Capsicum,36
13/04/2022,Onion,18
13/04/2022,Tomato,15
13/04/2022,Bitter Gourd,27
13/04/2022,French Beans,27
13/04/2022,Mango Raw,57
13/04/2022,Banana,9
13/04/2022,Ivy Gourd,31
13/04/2022,Ladies Finger,21
13/04/2022,Green Chilli,43
13/04/2023,Ladies Finger,39
13/04/2023,Snake Gourd,24
13/04/2023,Coriander Leaves,6
13/04/2023,Spinach,11
13/04/2023,Onion,19
13/04/2023,Ivy Gourd,24
13/04/2023,Potato,23
13/04/2023,Amla,70
13/04/2023,Tomato,19
13/04/2023,Capsicum,49
13/04/2023,Mango Raw,29
13/04/2023,Bitter Gourd,34
13/04/2023,Lemon,55
13/04/2023,Green Chilli,45
13/04/2023,Banana,9
13/04/2023,French Beans,46
13/05/2022,Potato,28
13/05/2022,Snake Gourd,22
13/05/2022,Lemon,136
13/05/2022,Bitter Gourd,28
13/05/2022,Coriander Leaves,7
13/05/2022,Capsicum,35
13/05/2022,Mango Raw,22
13/05/2022,Spinach,13
13/05/2022,Amla,50
13/05/2022,Banana,7
13/05/2022,French Beans,37
13/05/2022,Onion,20
13/05/2022,Ladies Finger,22
13/05/2022,Ivy Gourd,28
13/05/2022,Green Chilli,35
13/05/2022,Tomato,49
13/05/2023,Ladies Finger,38
13/05/2023,French Beans,50
13/05/2023,Potato,27
13/05/2023,Lemon,53
13/05/2023,Spinach,11
13/05/2023,Bitter Gourd,33
13/05/2023,Mango Raw,33
13/05/2023,Snake Gourd,27
13/05/2023,Amla,50
13/05/2023,Capsicum,49
13/05/2023,Ivy Gourd,26
13/05/2023,Coriander Leaves,7
13/05/2023,Onion,20
13/05/2023,Banana,7
13/05/2023,Tomato,19
13/05/2023,Green Chilli,44
13/06/2022,Snake Gourd,24
13/06/2022,Potato,35
13/06/2022,Mango Raw,24
13/06/2022,Ivy Gourd,25
13/06/2022,Capsicum,36
13/06/2022,Amla,60
13/06/2022,Tomato,57
13/06/2022,Ladies Finger,36
13/06/2022,Spinach,12
13/06/2022,Onion,18
13/06/2022,Lemon,54
13/06/2022,French Beans,63
